,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,label
10,7.039891937,-0.178015366,-4.509811086,-2.434478113,-2.760975093,1.841930482,1.982001516,2.00103978,2.850529891,-0.407948922,-0.673258329,1.455301166,4.450915284,-0.868737439,-0.091246468,-1.511972634,0.800682034,1.208953629,-1.144693352,-0.63790065,-1.524918696,-0.156265004,0.917263915,0.835175348,0.046230751,1.908628712,1.10755752,1.429090179,-0.891410142,-0.478494697,-1.103474606,-0.610656323,0.139651742,0.87304348,0.521855624,-0.264716917,-0.537789943,-1.971600801,1.412161225,1.245132022,0.903742668,-0.746542206,1
11,-3.981575931,0.902763635,4.388279361,5.782628227,2.426953918,-2.967355335,-3.753064932,-1.285349704,0.302041606,-3.183963086,-1.411685219,-1.517599658,-2.726738487,0.301831523,-3.253977048,-1.959169063,1.616198891,-3.679080566,-1.334476243,-2.101795797,0.652234952,-1.418837532,-0.929105268,-0.455841291,0.336100019,-1.109536286,-1.810019753,0.833357902,3.050549513,-0.824165493,-1.538098388,-2.534747512,-0.207965815,-0.201176892,1.498633837,-0.669123906,-0.526888346,-0.501199137,1.021211865,-0.11509541,0.318595472,-0.982693193,1
12,2.704814516,-1.389321418,-2.575610569,0.71425193,-4.450349275,-2.006619221,1.813028169,-0.772873943,1.913250974,-1.043020179,2.216192878,0.283487917,3.17343833,2.324108746,1.854054464,-0.039958295,0.890074073,-2.134619865,0.08036971,2.438516606,-2.467872555,0.473419885,0.31844082,2.482356958,1.785226393,-0.181042345,-2.691377434,0.021592675,2.317182465,-1.533235367,0.75116472,-0.218958656,0.931377449,-1.77789458,1.338771732,-0.967892549,-0.134837486,-0.49946917,0.74903389,0.059614002,1.728013121,1.594371722,1
13,17.76345224,7.479175799,7.795105149,-1.224070051,3.248408813,0.573020223,0.452781915,-0.639939981,1.942483713,0.525585842,-0.258901655,0.610134766,-0.541103796,0.040487471,-0.334376545,0.060508857,-1.055420272,-1.168558723,-0.056257433,0.060203242,-2.276213698,1.130198962,0.540546855,-1.300692621,-0.338962648,0.140951879,-1.514074891,0.779742702,-1.212935674,0.394105316,0.121304446,-1.216610689,-1.380319038,0.764913238,-0.818294123,1.241831402,1.008098327,-0.56392115,0.457227086,-0.048605377,0.550848369,0.355563341,1
14,8.759920533,0.674257125,-2.085392607,1.749952681,-1.760486517,-0.825149741,2.078627146,2.001411583,1.022339633,-2.491284789,-0.871644944,1.801588129,-0.054541943,1.566531635,3.294194731,3.516918317,-2.200804158,-1.002831773,-0.070628431,-2.050693379,-2.085549764,0.25708373,-0.808331545,0.887592049,1.912480361,-1.343035781,-1.577769836,1.955555834,-0.40781224,-0.754966734,-0.464700179,0.478544099,0.327055564,-1.125463725,-1.93172726,-0.823178967,-0.741895448,-0.821089799,0.376818917,0.146380979,0.235217293,1.077022832,1
15,-3.008739679,-5.465424522,1.069383404,3.339545807,-6.34279469,-2.389981896,3.922615122,-1.246259952,-0.59282747,0.92402828,2.942091495,-0.083381855,0.479591545,-0.222124126,1.112505214,0.05537617,3.027985079,0.30867492,-3.379653278,1.347641835,-0.215329796,0.181705723,-1.492599085,0.658292858,-0.229452154,-0.566687422,-1.222365595,-1.293514309,0.115311379,1.537113321,-1.140830371,1.475553626,-1.010009879,1.194998539,-0.298046316,0.925191062,0.492790693,0.484392363,-0.615344407,2.272109788,0.094918531,-1.114679042,1
16,23.43034173,-1.57752103,-3.111956288,0.740338447,-0.822653716,0.633054929,2.060204844,-3.514426837,-0.797790313,0.057706634,0.823380835,-0.226982018,0.243652724,1.171042485,0.346756544,0.956182513,0.374243605,-0.094479171,0.49929556,-0.51715963,0.259604084,-0.791552012,-0.371682419,0.569344999,0.344911319,0.604752099,-0.057129308,0.187629097,-0.802268726,0.141546024,-0.253035074,-0.515134672,0.841461029,0.663227898,0.352177555,-0.474180098,0.484023007,0.706283339,-0.037384369,0.009716807,0.857109159,0.08664196,1
17,23.25296516,0.139426881,-3.673353711,2.265161545,-0.444063272,-0.104063483,1.236691373,-2.780898659,-1.90099743,-0.039063523,0.717088163,0.162579853,1.636900257,1.416211836,-0.977478506,1.145667948,0.105774189,-0.861926189,0.745298763,-0.539445791,0.333502266,-0.486655828,0.112632559,0.437541368,-0.027830278,1.483319509,-0.007626806,0.723735555,-0.01464488,-0.665093005,0.230565069,0.174016798,0.082846725,0.771005433,-0.142675961,-0.005282736,0.66135411,0.41841116,-0.448113693,-0.307498,0.020950294,0.561732608,1
18,-13.43565438,6.326758605,0.344864458,1.430762164,1.026452995,0.507337163,0.88549093,0.10969945,1.802548474,1.412248604,-0.770373933,0.812276945,0.082924879,1.636683555,-0.161970489,0.70270409,-0.142285615,1.618317899,1.568846462,-0.48483679,0.966094154,1.801959816,-1.445546852,1.04173929,0.090880308,-0.742681801,-0.486102891,-1.118798877,0.092962666,-1.067583029,0.252568167,-0.484537842,1.230231505,0.046832356,0.184135833,-0.860909055,-0.017210349,-1.423036406,-2.030590551,0.719446288,0.050029635,0.61937623,1
19,20.23008117,4.503617021,-3.952852241,-0.090070554,-0.26430778,-1.369886256,1.028851705,-2.65355359,-1.88100819,-0.515151097,0.791255931,-0.662576398,1.447345432,1.175028967,-1.435082537,1.784164133,0.075647213,-0.155684022,0.264354318,-0.985745856,-0.00621316,0.250697642,-0.231430139,1.226372144,-0.557146688,0.258667229,-0.052932006,1.112980064,-0.065558033,-0.224724648,0.067979802,0.646918077,-0.265863446,0.648715604,-0.623334871,-0.707268419,1.136555917,-0.244869352,-0.791308621,0.33625689,-0.162330584,-0.340546572,1
